id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
419135,premier,47.0,femenino,casado,110275.0,3.0,486062.0,278354.0,207708.0,4.0,1.0,,2058000.0,66.0,4.0,fiduciaria,10.52
348154,optima,58.0,femenino,casado,95126.0,13.0,418285.0,408297.0,9988.0,3.0,1.0,,88000.0,48.0,4.0,fiduciaria,14.73
884594,premier,66.0,masculino,casado,90900.0,0.0,506810.0,381588.0,125222.0,5.0,1.0,97135.82,149000.0,18.0,2.0,autoliquidable,8.02
275664,optima,35.0,femenino,soltero,172351.0,39.0,373314.0,332459.0,40855.0,3.0,1.0,315236.75,252000.0,63.0,4.0,fiduciaria,15.52
818664,premier,45.0,femenino,soltero,122925.0,34.0,1992672.0,1955014.0,37658.0,2.0,0.0,27400.79,937000.0,197.0,3.0,hipotecaria,7.63
602867,optima,34.0,masculino,soltero,117077.0,5.0,228319.0,220397.0,7922.0,2.0,2.0,94286.12,364000.0,41.0,3.0,fiduciaria,15.02
778504,privada,69.0,masculino,divorciado,130760.0,6.0,224774.83449701796,197247.0,27527.834497017968,1.0,7.0,240114.83,136000.0,17.0,3.0,autoliquidable,7.74
870259,premier,38.0,femenino,divorciado,,0.0,1047227.0,415921.0,631306.0,7.0,2.0,,33000.0,37.0,3.0,autoliquidable,8.67
686700,optima,40.0,femenino,casado,28645.0,41.0,717458.0,694917.0,22541.0,2.0,1.0,413976.18,350000.0,213.0,3.0,hipotecaria,7.32
268916,optima,34.0,masculino,soltero,60165.0,1.0,636839.0,596676.0,40163.0,4.0,1.0,432159.07,379000.0,58.0,3.0,fiduciaria,20.16
157839,optima,32.0,masculino,casado,,19.0,594677.0,568708.0,25969.0,1.0,2.0,286660.1,297000.0,42.0,4.0,fiduciaria,12.8
644044,premier,49.0,masculino,casado,,4.0,659277.0,534856.0,124421.0,3.0,2.0,395176.1,208000.0,56.0,4.0,fiduciaria,13.22
991543,privada,65.0,masculino,viudo,98285.0,2.0,375192.0,372307.0,2885.0,5.0,2.0,1628338.66,29000.0,19.0,2.0,autoliquidable,6.91
270199,premier,57.0,masculino,casado,92699.0,1.0,476115.0,410156.0,65959.0,4.0,2.0,147186.85,219000.0,61.0,4.0,fiduciaria,9.41
507303,premier,42.0,femenino,casado,101364.0,19.0,276237.0,182371.0,93866.0,7.0,3.0,,512000.0,89.0,4.0,fiduciaria,11.4
344365,privada,56.0,masculino,casado,,155.0,3913022.0,3109391.0,803631.0,2.0,6.0,,4000.0,61.0,7.0,autoliquidable,5.93
360139,optima,37.0,femenino,soltero,92639.0,88.0,454882.0,376414.0,78468.0,3.0,0.0,315870.31,865000.0,198.0,3.0,hipotecaria,7.45
311204,optima,52.0,femenino,casado,245175.0,55.0,222578.0,197168.0,25410.0,5.0,2.0,889608.49,255000.0,49.0,5.0,fiduciaria,14.55
632040,optima,30.0,femenino,casado,,0.0,457866.0,401205.0,56661.0,3.0,1.0,233646.21,256000.0,65.0,4.0,fiduciaria,10.85
465694,premier,47.0,masculino,soltero,87569.0,13.0,483107.0,473427.0,9680.0,4.0,2.0,2209494.64,311000.0,55.0,4.0,fiduciaria,13.07
469878,optima,38.0,masculino,soltero,86705.0,14.0,800858.0,769801.0,31057.0,2.0,0.0,926495.34,249000.0,31.0,4.0,fiduciaria,15.09
672210,premier,57.0,femenino,casado,89925.0,20.0,840881.0,805228.0,35653.0,2.0,1.0,307072.6,52000.0,57.0,4.0,fiduciaria,14.11
808468,premier,51.0,masculino,casado,88724.0,3.0,31071.0,16242.0,14829.0,2.0,1.0,,623000.0,62.0,2.0,fiduciaria,12.93
244598,privada,53.0,masculino,casado,72339.0,3.0,518963.0,401340.0,117623.0,1.0,4.0,,20000.0,6.0,2.0,autoliquidable,6.02
796391,optima,44.0,masculino,soltero,79056.0,1.0,148661.0,124048.0,24613.0,3.0,1.0,343649.87,66000.0,48.0,4.0,fiduciaria,17.89
569387,optima,40.0,masculino,casado,106840.0,30.0,1028206.0,1022847.0,5359.0,4.0,2.0,842879.8,329000.0,52.0,4.0,fiduciaria,13.03
469192,premier,45.0,femenino,casado,94240.0,3.0,1155058.0,1080171.0,74887.0,2.0,3.0,1541540.49,297000.0,56.0,4.0,fiduciaria,11.47
459639,optima,40.0,masculino,casado,,12.0,410183.0,406243.0,3940.0,4.0,1.0,,517000.0,64.0,4.0,fiduciaria,15.21
470456,optima,54.0,femenino,soltero,,3.0,36845.0,11527.0,25318.0,3.0,1.0,586820.92,330000.0,43.0,3.0,fiduciaria,16.54
965273,premier,37.0,masculino,soltero,,19.0,1024179.0,934748.0,89431.0,2.0,1.0,1319612.16,961000.0,50.0,4.0,fiduciaria,12.25
658273,premier,47.0,femenino,soltero,86210.0,5.0,107000.0,19148.0,87852.0,2.0,0.0,,1247000.0,54.0,2.0,fiduciaria,13.42
227933,premier,43.0,femenino,casado,93340.0,1.0,2656066.0,2440954.0,215112.0,3.0,0.07771265521749293,578231.85,629000.0,131.0,2.0,hipotecaria,7.28
616249,optima,47.0,femenino,casado,48881.0,16.0,24054.0,22288.0,1766.0,2.0,2.0,544448.22,56000.0,62.0,3.0,fiduciaria,16.15
638570,optima,41.0,masculino,casado,50049.0,47.0,98652.0,73930.0,24722.0,2.0,1.0,673293.58,133000.0,69.0,5.0,fiduciaria,13.8
779794,privada,53.0,masculino,casado,112972.0,10.0,28399094.0,4099604.0,24299490.0,3.0,3.0,,120000.0,17.0,2.0,autoliquidable,6.47
987488,premier,44.0,femenino,casado,89959.0,475.0,1013776.0,963339.0,50437.0,2.0,1.0,618627.25,679000.0,216.0,2.0,hipotecaria,7.19
657986,optima,46.0,masculino,casado,99086.0,18.0,434904.0,425741.0,9163.0,3.0,1.0,750281.25,178000.0,76.0,4.0,fiduciaria,11.63
756799,premier,30.0,femenino,casado,94011.0,4.0,544478.0,390440.0,154038.0,3.0,1.0,222769.95,532000.0,49.0,3.0,fiduciaria,10.09
921686,premier,41.0,femenino,casado,86003.0,108.0,661063.0,608373.0,52690.0,2.0,2.0,2167708.86,1573000.0,299.0,4.0,hipotecaria,7.08
765203,optima,43.0,femenino,casado,112355.0,37.0,241223.0,178583.0,62640.0,2.0,1.0,61896.22,370000.0,55.0,5.0,fiduciaria,14.81
571646,optima,34.0,masculino,soltero,137196.0,28.0,45658.0,22907.0,22751.0,3.0,1.0,44523.98,158000.0,57.0,3.0,fiduciaria,17.85
434205,optima,45.0,masculino,casado,98165.0,3.0,412393.0,402677.0,9716.0,2.0,1.0,837948.81,1360000.0,226.0,2.0,hipotecaria,7.96
695100,optima,39.0,femenino,soltero,52826.0,24.0,767401.0,742737.0,24664.0,3.0,1.0,5897024.57,779000.0,270.0,4.0,hipotecaria,7.31
624623,optima,44.0,femenino,casado,97094.0,31.0,1476902.0,1473421.0,3481.0,2.0,1.0,237199.85,467000.0,58.0,4.0,fiduciaria,12.79
925048,optima,53.0,femenino,divorciado,132180.0,15.0,730490.0,722395.0,8095.0,2.0,2.0,533001.34,92000.0,51.0,5.0,fiduciaria,16.6
877746,optima,58.0,femenino,casado,,28.0,1277526.0,1267620.0,9906.0,2.0,0.1506914147754559,196523.27,212000.0,51.0,4.0,fiduciaria,16.61
361532,premier,32.0,masculino,soltero,110769.0,69.0,744918.0,555058.0,189860.0,3.0,2.0,177457.17,268000.0,59.0,6.0,fiduciaria,9.53
325923,optima,48.0,masculino,casado,44906.0,4.0,159639.0,116673.0,42966.0,4.0,2.0,94518.58,289000.0,46.0,3.0,fiduciaria,14.31
699528,optima,56.0,femenino,casado,,10.0,243170.0,218620.0,24550.0,3.0,4.0,585225.46,206000.0,47.0,3.0,fiduciaria,16.05
496486,optima,39.0,femenino,divorciado,39683.0,40.0,184179.0,125379.0,58800.0,1.0,2.0,313643.83,170000.0,40.0,5.0,fiduciaria,17.05
978732,premier,42.0,femenino,soltero,105221.0,2.0,249230.0,234527.0,14703.0,8.0,3.0,825187.22,787000.0,53.0,2.0,fiduciaria,12.72
669112,premier,38.0,femenino,casado,89550.0,14.0,850328.0,743748.0,106580.0,4.0,1.0,785023.32,429000.0,66.0,4.0,fiduciaria,11.79
510044,optima,45.0,femenino,casado,47451.0,124.0,447428.0,437898.0,9530.0,2.0,2.0,71419.81,1575000.0,135.0,3.0,hipotecaria,7.51
565887,premier,38.0,femenino,divorciado,95834.0,3.0,1594030.0,1199687.0,394343.0,3.0,2.0,153519.19,531000.0,51.0,4.0,fiduciaria,12.58
401337,optima,66.0,femenino,casado,70580.0,8.0,399993.0,327834.0,72159.0,2.0,0.0,153070.78,36000.0,69.0,3.0,fiduciaria,13.16
263491,optima,44.0,femenino,casado,80800.0,7.0,43905.0,32110.0,11795.0,4.0,0.0,,227000.0,70.0,4.0,fiduciaria,13.32
825841,premier,29.0,femenino,casado,,1.0,1748857.0,1573400.0,175457.0,4.0,2.0,783033.39,2274000.0,202.0,3.0,hipotecaria,6.54
296803,optima,54.0,femenino,soltero,,42.0,114215.0,62868.0,51347.0,3.0,3.0,216867.53,228000.0,53.0,5.0,fiduciaria,12.92
289454,optima,28.0,masculino,divorciado,310652.0,13.0,1977620.0,1924974.0,52646.0,4.0,2.0,1399934.99,307000.0,74.0,4.0,fiduciaria,8.77
608502,optima,27.0,femenino,soltero,282285.0,16.0,70686.0,43068.0,27618.0,5.0,1.0,215390.14,82000.0,40.0,4.0,fiduciaria,20.29
571050,optima,42.0,masculino,casado,,13.0,183928.0,140499.0,43429.0,4.0,1.0,166331.54,186000.0,67.0,4.0,fiduciaria,15.25
181073,premier,35.0,femenino,viudo,79249.0,41.0,1845751.0,1748672.0,97079.0,3.0,1.0,4760.53,749000.0,216.0,4.0,hipotecaria,6.22
739893,premier,41.0,masculino,casado,,7.0,1318290.0,1286846.0,31444.0,4.0,3.0,,288000.0,54.0,5.0,fiduciaria,12.87
229522,privada,65.0,femenino,casado,183557.0,30.0,5841041.0,542051.0,5298990.0,7.0,6.0,,16000.0,61.0,3.0,autoliquidable,6.9
414477,premier,43.0,femenino,casado,108120.0,1.0,196903.0,190809.0,6094.0,3.0,3.0,,1884000.0,38.0,2.0,fiduciaria,11.28
933645,optima,43.0,femenino,casado,26959.0,22.0,14936.0,9917.0,5019.0,1.0,1.0,1072132.57,122000.0,64.0,3.0,fiduciaria,16.83
267415,optima,42.0,masculino,casado,94354.0,18.0,170674.0,169665.0,1009.0,3.0,3.0,7343.95,84000.0,60.0,5.0,fiduciaria,16.88
188611,optima,36.0,masculino,soltero,,21.0,983196.0,942546.0,40650.0,1.0,0.06798883012372425,328582.28,552000.0,362.0,4.0,hipotecaria,6.1
952837,optima,46.0,femenino,casado,169381.0,0.0,192240.0,186318.0,5922.0,3.0,1.0,503297.02,67000.0,37.0,4.0,fiduciaria,16.88
783601,optima,66.0,masculino,casado,38833.0,1.0,357508.0,288656.0,68852.0,2.0,2.0,721996.98,65000.0,45.0,4.0,fiduciaria,17.65
836456,optima,50.0,femenino,soltero,45078.0,26.0,459553.0,435540.0,24013.0,4.0,2.0,226642.62,32000.0,58.0,4.0,fiduciaria,16.8
905964,optima,32.0,femenino,divorciado,69060.0,7.0,338226.0,318543.0,19683.0,6.0,3.0,232030.63,100000.0,73.0,4.0,fiduciaria,12.98
934335,optima,40.0,femenino,casado,29752.0,12.0,56085.0,52887.0,3198.0,2.0,0.0,1952.86,314000.0,62.0,2.0,fiduciaria,16.04
533299,optima,50.0,femenino,casado,97462.0,10.0,94947.0,64364.0,30583.0,3.0,2.0,551515.73,264000.0,54.0,3.0,fiduciaria,13.98
934572,optima,50.0,femenino,soltero,31491.0,61.0,757585.0,745990.0,11595.0,2.0,1.0,,74000.0,39.0,5.0,fiduciaria,17.46
805822,optima,41.0,masculino,soltero,114630.0,3.0,1225136.0,1217595.0,7541.0,2.0,1.0,200898.65,65000.0,65.0,5.0,fiduciaria,13.28
139832,privada,39.0,masculino,casado,128229.0,0.0,508494.0,505939.0,2555.0,2.0,2.0,,57000.0,104.0,3.0,fiduciaria_prendas,7.15
892432,premier,47.0,femenino,soltero,79189.0,631.0,1245971.0,1232210.0,13761.0,4.0,1.0,370918.39,556000.0,169.0,3.0,hipotecaria,6.85
198835,optima,34.0,masculino,casado,97005.0,1.0,637858.0,598673.0,39185.0,2.0,2.0,80941.1,119000.0,65.0,4.0,fiduciaria,18.35
977774,optima,51.0,masculino,soltero,37507.0,10.0,437429.0,418082.0,19347.0,3.0,3.0,145840.61,142000.0,67.0,4.0,fiduciaria,15.88
476824,optima,39.0,femenino,soltero,64323.0,64.0,582296.0,542305.0,39991.0,1.0,1.0,36704.92,237000.0,286.0,3.0,hipotecaria,7.4
673957,optima,24.0,masculino,casado,126159.0,15.0,270901.0,260420.0,10481.0,4.0,1.0,1532493.05,208000.0,67.0,4.0,fiduciaria,15.81
661185,optima,40.0,femenino,divorciado,55871.0,18.0,209945.0,194848.0,15097.0,2.0,2.0,64991.96,108000.0,47.0,3.0,fiduciaria,17.83
467192,optima,58.0,femenino,soltero,81752.0,13.0,1075223.0,1075219.0,4.0,1.0,1.0,51457.26,159000.0,56.0,3.0,prendas,8.4
341677,optima,41.0,masculino,casado,77088.0,199.0,770431.0,737308.0,33123.0,3.0,0.0,648.18,1137000.0,396.0,2.0,hipotecaria,6.47
661790,premier,37.0,masculino,casado,86692.0,25.0,719737.0,654769.0,64968.0,4.0,1.0,500778.92,398000.0,46.0,3.0,fiduciaria,13.43
912345,premier,59.0,masculino,divorciado,,19.0,439301.0,380321.0,58980.0,2.0,2.0,157588.98,259000.0,65.0,4.0,fiduciaria,11.43
971304,premier,35.0,femenino,divorciado,81045.0,7.0,631148.0,525301.0,105847.0,3.0,2.0,1067191.8,594000.0,69.0,3.0,fiduciaria,11.27
684103,optima,41.0,masculino,casado,124659.0,54.0,354961.0,348304.0,6657.0,4.0,3.0,189825.34,330000.0,45.0,6.0,fiduciaria,19.06
113655,optima,40.0,masculino,casado,26311.0,105.0,963367.0,938401.0,24966.0,3.0,2.0,46725.13,746000.0,268.0,3.0,hipotecaria,7.09
616037,premier,60.0,masculino,soltero,97925.0,24.0,540544.0,483776.0,56768.0,3.0,1.0,222393.14,154000.0,64.0,4.0,fiduciaria,13.42
250824,optima,50.0,masculino,divorciado,73206.0,8.0,29440.0,21329.0,8111.0,2.0,0.0,49156.92,113000.0,65.0,3.0,fiduciaria,20.02
700852,optima,41.0,masculino,casado,192081.0,19.0,98082.0,87801.0,10281.0,4.0,2.0,1639.94,191000.0,54.0,3.0,fiduciaria,16.72
215448,premier,48.0,femenino,casado,90532.0,28.0,223376.0,197473.0,25903.0,5.0,2.0,,734000.0,50.0,3.0,fiduciaria,13.28
556620,premier,28.0,femenino,divorciado,,5.0,602576.0,516099.0,86477.0,4.0,1.0,1648895.31,291000.0,66.0,3.0,fiduciaria,10.26
731143,premier,44.0,masculino,casado,90489.0,2.0,1908436.0,1879718.0,28718.0,3.0,1.0,870097.39,11000.0,42.0,3.0,fiduciaria,16.05
846925,optima,45.0,masculino,soltero,,30.0,317504.0,306880.0,10624.0,6.0,1.0,,113000.0,33.0,5.0,fiduciaria,17.27
594797,optima,46.0,masculino,casado,34381.0,3.0,341937.0,330049.0,11888.0,2.0,0.0,150484.95,272000.0,252.0,2.0,hipotecaria,7.95
443715,privada,47.0,femenino,casado,83967.0,2.0,6187213.0,2713030.0,3474183.0,3.0,3.0,1217353.68,358000.0,82.0,2.0,autoliquidable,8.22
584421,optima,58.0,femenino,soltero,,4.0,47773.0,36415.0,11358.0,1.0,3.0,58695.92,118000.0,80.0,3.0,autoliquidable,8.27
291889,premier,37.0,femenino,soltero,81787.0,3.0,931878.0,886524.0,45354.0,2.0,1.0,,81000.0,59.0,4.0,fiduciaria,17.89
562373,optima,42.0,femenino,soltero,137518.0,1.0,299332.0,185635.0,113697.0,2.0,3.0,728628.38,224000.0,38.0,3.0,fiduciaria,12.44
369196,premier,34.0,femenino,divorciado,,25.0,1851795.0,1536018.0,315777.0,3.0,3.0,1132675.33,832000.0,113.0,4.0,hipotecaria,6.84
954281,optima,36.0,masculino,soltero,,61.0,524430.0,524158.0,272.0,5.0,1.0,76302.01,744000.0,190.0,3.0,hipotecaria,8.21
136941,optima,40.0,femenino,casado,46831.0,7.0,442754.0,406124.0,36630.0,2.0,1.0,515343.41,591000.0,63.0,4.0,fiduciaria,13.07
726802,premier,42.0,masculino,casado,78889.0,1.0,58624.0,53437.0,5187.0,3.0,1.0,1998453.62,1222000.0,47.0,2.0,fiduciaria,13.49
677436,optima,36.0,masculino,soltero,52190.0,1.0,71864.0,71864.0,0.0,1.0,1.0,89319.12,141000.0,65.0,2.0,prendas,8.91
666678,optima,47.0,masculino,casado,42533.0,14.0,833123.0,774109.0,59014.0,2.0,1.0,,203000.0,62.0,6.0,fiduciaria,14.5
326704,optima,34.0,femenino,soltero,28952.0,15.0,301455.0,284755.0,16700.0,3.0,1.0,2305825.96,238000.0,47.0,4.0,fiduciaria,15.78
197397,optima,34.0,femenino,soltero,40396.0,8.0,282908.0,246397.0,36511.0,3.0,1.0,199403.46,46000.0,75.0,4.0,fiduciaria,14.46
789647,optima,39.0,masculino,casado,97982.0,1.0,414585.0,402657.0,11928.0,3.0,1.0,235689.8,420000.0,59.0,4.0,fiduciaria,12.51
885309,optima,31.0,femenino,casado,106424.0,0.0,91764.0,85545.0,6219.0,4.0,1.0,586244.28,426000.0,52.0,2.0,fiduciaria,18.28
562943,premier,37.0,masculino,soltero,104305.0,2.0,478568.0,422535.0,56033.0,3.0,2.0,,549000.0,61.0,4.0,fiduciaria,15.28
229834,premier,44.0,masculino,casado,91840.0,10.0,397049.0,350895.0,46154.0,7.0,2.0,454644.23,104000.0,48.0,4.0,fiduciaria,14.76
836007,optima,37.0,femenino,casado,88430.0,16.0,355799.0,310041.0,45758.0,6.0,0.0,364999.88,256000.0,58.0,4.0,fiduciaria,16.71
931710,optima,40.0,masculino,casado,62942.0,7.0,574296.0,557945.0,16351.0,3.0,3.0,1164860.84,218000.0,56.0,4.0,fiduciaria,12.61
630285,optima,53.0,masculino,casado,93708.0,36.0,171169.0,105877.0,65292.0,3.0,4.0,28802.12,119000.0,51.0,4.0,fiduciaria,13.78
676412,optima,31.0,femenino,divorciado,99102.0,21.0,80189.0,52579.0,27610.0,3.0,3.0,,35000.0,82.0,4.0,fiduciaria,10.73
355651,optima,33.0,femenino,casado,50824.0,32.0,278034.0,265119.0,12915.0,4.0,1.0,41645.36,65000.0,41.0,4.0,fiduciaria,16.59
194380,optima,55.0,masculino,divorciado,272594.0,32.0,109846.0,109174.0,672.0,1.0,1.0,166083.26,384000.0,45.0,3.0,fiduciaria,13.79
418575,optima,50.0,femenino,casado,244801.0,34.0,239473.0,211621.0,27852.0,5.0,2.0,149661.0,68000.0,60.0,5.0,fiduciaria,21.45
558843,optima,62.0,femenino,soltero,46562.0,7.0,165217.0,151556.0,13661.0,4.0,2.0,167036.8,128000.0,77.0,3.0,fiduciaria,15.17
464369,optima,24.0,femenino,soltero,,57.0,903558.0,885371.0,18187.0,1.0,2.0,723399.13,201000.0,41.0,5.0,fiduciaria,10.29
175069,optima,38.0,femenino,casado,49731.0,3.0,461605.0,456444.0,5161.0,1.0,1.0,1171426.34,189000.0,50.0,5.0,fiduciaria,13.81
928791,privada,43.0,masculino,casado,154439.0,0.0,243496.0,124832.0,118664.0,3.0,1.0,833202.56,1477000.0,20.0,4.0,fiduciaria,10.37
131416,optima,76.0,masculino,casado,81656.0,9.0,532829.0,523367.0,9462.0,3.0,1.0,89506.41,227000.0,57.0,4.0,fiduciaria,15.68
335930,premier,33.0,femenino,casado,96874.0,0.0,822624.0,555091.0,267533.0,1.0,1.0,381864.37,2018000.0,194.0,2.0,fiduciaria_bienes_inmuebles,7.94
198780,optima,49.0,masculino,divorciado,,66.0,426741.0,372252.0,54489.0,3.0,3.0,238143.29,1130000.0,219.0,3.0,hipotecaria,7.49
259309,optima,66.0,femenino,casado,,32.0,484755.0,467954.0,16801.0,5.0,2.0,31910.52,315000.0,44.0,3.0,fiduciaria,12.83
475887,optima,58.0,masculino,casado,118762.0,20.0,499471.0,458289.0,41182.0,3.0,0.0,1308310.67,217000.0,71.0,4.0,fiduciaria,11.48
284986,optima,52.0,masculino,soltero,31850.0,20.0,87306.0,61968.0,25338.0,4.0,5.0,85263.07,319000.0,67.0,2.0,fiduciaria,15.22
390134,optima,51.0,masculino,casado,90564.0,6.0,433701.0,370807.0,62894.0,2.0,3.0,,169000.0,65.0,2.0,prendas,8.23
942830,premier,53.0,masculino,casado,,10.0,1203354.0,1184316.0,19038.0,3.0,2.0,313939.25,164000.0,60.0,5.0,fiduciaria,11.85
435813,optima,46.0,masculino,casado,29169.0,7.0,426123.0,392773.0,33350.0,4.0,1.0,76019.0,75000.0,48.0,5.0,fiduciaria,18.73
553226,optima,28.0,masculino,casado,,5.0,943443.0,940582.0,2861.0,2.0,1.0,751755.78,415000.0,56.0,5.0,fiduciaria,12.65
278259,privada,28.0,masculino,soltero,89479.0,0.0,938726.0,329929.0,608797.0,10.0,1.0,861067.03,185000.0,23.0,2.0,autoliquidable,8.82
710532,optima,41.0,femenino,casado,41853.0,35.0,266535.0,222359.0,44176.0,2.0,2.0,44586.34,630000.0,48.0,5.0,fiduciaria,13.26
276916,optima,29.0,femenino,casado,73880.0,8.0,68365.0,53414.0,14951.0,3.0,1.0,408827.01,29000.0,77.0,4.0,fiduciaria,14.14
346379,optima,45.0,femenino,viudo,36738.0,7.0,109551.0,101446.0,8105.0,2.0,1.0,,354000.0,63.0,3.0,fiduciaria,18.46
874118,optima,32.0,femenino,soltero,93165.0,28.0,175226.0,165329.0,9897.0,4.0,2.0,24728.06,24000.0,51.0,5.0,fiduciaria,19.48
938532,premier,45.0,masculino,casado,81316.0,2.0,725775.0,679629.0,46146.0,5.0,2.0,174437.98,195000.0,57.0,4.0,fiduciaria,12.79
833807,optima,31.0,femenino,casado,147938.0,28.0,170042.0,130752.0,39290.0,4.0,2.0,131190.56,66000.0,51.0,4.0,fiduciaria,17.33
569153,optima,50.0,masculino,casado,135203.0,41.0,51831.0,1982.0,49849.0,2.0,2.0,1004915.26,138000.0,61.0,4.0,fiduciaria,16.51
796668,optima,65.0,masculino,casado,48617.0,110.0,1610450.0,1590602.0,19848.0,3.0,2.0,47570.25,928000.0,269.0,2.0,hipotecaria,6.89
845082,optima,58.0,masculino,soltero,61173.0,12.0,319465.0,319462.0,3.0,2.0,1.0,930322.81,215000.0,75.0,3.0,prendas,8.27
140179,optima,46.0,masculino,viudo,178843.0,19.0,200248.0,187221.0,13027.0,3.0,2.0,135855.21,175000.0,55.0,4.0,fiduciaria,15.31
167643,privada,52.0,masculino,soltero,86177.0,0.0,195299.0,54572.0,140727.0,4.0,1.0,182151.21,164000.0,83.0,3.0,fiduciaria_prendas,7.39
992255,optima,26.0,femenino,divorciado,92191.0,20.0,74445.0,41702.0,32743.0,3.0,0.37403156436740936,2764742.3,650000.0,61.0,3.0,fiduciaria,13.28
983091,optima,28.0,femenino,soltero,100506.0,15.0,628596.0,583493.0,45103.0,6.0,2.0,67363.81,107000.0,64.0,5.0,fiduciaria,13.16
475186,privada,63.0,masculino,soltero,,4.0,755679.0,133521.0,622158.0,5.0,6.0,1019506.07,50000.0,21.0,2.0,autoliquidable,8.72
927012,optima,41.0,masculino,soltero,79896.0,5.0,1330807.0,1307830.0,22977.0,5.0,3.0,85870.75,83000.0,77.0,4.0,fiduciaria,9.89
769735,premier,37.0,masculino,soltero,87655.0,0.0,414959.0,79980.0,334979.0,5.0,3.0,333192.91,38000.0,82.0,1.0,autoliquidable,7.84
588651,optima,29.0,femenino,casado,,8.0,498656.0,487566.0,11090.0,2.0,2.0,431330.22,136000.0,54.0,5.0,fiduciaria,15.27
199838,premier,56.0,masculino,casado,76954.0,199.0,847987.0,788492.0,59495.0,6.0,1.0,383204.55,433000.0,286.0,4.0,hipotecaria,6.14
315735,optima,37.0,masculino,divorciado,65954.0,15.0,78457.0,46838.0,31619.0,2.0,1.0,1390505.1,235000.0,40.0,3.0,fiduciaria,17.61
592388,optima,57.0,masculino,casado,74928.0,10.0,550357.0,547671.0,2686.0,2.0,2.0,,127000.0,54.0,4.0,fiduciaria,15.26
271677,optima,41.0,femenino,divorciado,26847.0,6.0,657016.0,654910.0,2106.0,4.0,1.0,,148000.0,50.0,5.0,fiduciaria,16.46
173066,optima,33.0,femenino,divorciado,58214.0,7.0,177196.0,170876.0,6320.0,1.0,0.0,128461.25,200000.0,76.0,3.0,prendas,8.4
501771,optima,35.0,masculino,divorciado,42260.0,17.0,802498.0,768816.0,33682.0,3.0,1.0,,27000.0,75.0,4.0,fiduciaria,13.0
874624,premier,60.0,masculino,casado,,4.0,1757356.0,1715732.0,41624.0,2.0,3.0,52897.25,1416000.0,222.0,2.0,hipotecaria,7.32
809218,optima,47.0,masculino,casado,78661.0,9.0,51691.0,28826.0,22865.0,2.0,1.0,519850.38,269000.0,39.0,3.0,fiduciaria,14.51
443178,optima,26.0,masculino,casado,104205.0,2.0,424348.0,398424.0,25924.0,3.0,1.0,354030.19,156000.0,53.0,4.0,fiduciaria,15.84
338232,premier,40.0,femenino,casado,117742.0,491.0,983529.0,934317.0,49212.0,2.0,3.0,130294.92,476000.0,283.0,4.0,hipotecaria,6.29
296310,premier,50.0,femenino,casado,121620.0,5.0,1605784.0,1552598.0,53186.0,3.0,3.0,54820.64,559000.0,64.0,5.0,fiduciaria,10.66
568881,premier,35.0,masculino,casado,89835.0,2.0,63555.0,58176.0,5379.0,3.0,2.0,895543.04,569000.0,86.0,2.0,fiduciaria,11.28
734519,optima,36.0,masculino,soltero,88196.0,1.0,364929.0,350622.0,14307.0,2.0,1.0,2620101.47,248000.0,70.0,6.0,fiduciaria,9.83
736577,premier,58.0,masculino,casado,130320.0,2.0,200944.0,89365.0,111579.0,1.0,4.0,1195112.7,1528000.0,168.0,3.0,hipotecaria,7.52
200346,optima,39.0,femenino,soltero,64044.0,1.0,316208.0,315357.0,851.0,2.0,1.0,772129.27,127000.0,51.0,4.0,fiduciaria,15.32
741430,optima,44.0,masculino,casado,121684.0,130.0,996279.0,995955.0,324.0,2.0,0.0,211105.32,539000.0,193.0,4.0,hipotecaria,7.4
444352,optima,52.0,masculino,soltero,64148.0,1.0,445802.0,430452.0,15350.0,3.0,1.0,580705.31,69000.0,27.0,4.0,fiduciaria,13.87
479449,premier,38.0,femenino,casado,84179.0,25.0,992567.0,859833.0,132734.0,3.0,1.0,,124000.0,61.0,5.0,fiduciaria,13.82
146000,optima,49.0,masculino,viudo,33580.0,91.0,1451574.0,1289283.0,162291.0,2.0,3.0,38804.43,1466000.0,51.0,2.0,hipotecaria,7.07
189495,optima,36.0,masculino,casado,236263.0,81.0,129335.0,98422.0,30913.0,4.0,1.0,1201796.25,598000.0,48.0,5.0,fiduciaria,15.22
812703,optima,65.0,masculino,casado,153834.0,5.0,22297.0,13222.0,9075.0,3.0,1.0,2370609.95,219000.0,52.0,2.0,fiduciaria,13.79
913774,optima,36.0,masculino,soltero,140591.0,13.0,52211.0,49546.0,2665.0,2.0,1.0,,172000.0,38.0,3.0,fiduciaria,17.23
833276,optima,50.0,masculino,casado,39585.0,1.0,215735.0,201105.0,14630.0,4.0,1.0,,271000.0,38.0,3.0,fiduciaria,17.3
581716,premier,47.0,masculino,casado,81108.0,6.0,1138809.0,1070921.0,67888.0,5.0,2.0,,244000.0,62.0,4.0,fiduciaria,12.26
851838,premier,55.0,masculino,casado,,3.0,1287011.0,1281296.0,5715.0,4.0,4.0,,545000.0,45.0,3.0,fiduciaria,9.24
